Address Count,Avg Gas Price,Block Difficulty,Block Size,Block Time,Unique Daily Active Eth Address Total Count,Unique Daily Active Eth Address Receive Count,Unique Daily Active Eth Address Sent Count,Gas Limit,Gas Used,Uncles,Network Hash,Verified Contracts,Network Utilization,No. of ERC20 Token Transfers,Transaction Fee,Tx Growth,Supply,MarketCap,Price,weekday,day,Next Price
186619407,123000000000.0,12351.628,88566,13.24,487304,353914,284311,30022977,99223355169.0,361,969831.4981,347,0.5145,521944,1.12e+21,1111215,119433746.6,322134.3126,2697.18,1,3,2997.18
186720501,109000000000.0,12556.198,85039,12.98,529288,390597,297576,30024788,101000000000.0,368,1006239.753,268,0.5144,583341,9.45e+20,1168994,119447511.3,358005.69200000004,2997.18,1,4,3015.26
186837266,111000000000.0,12755.271,83069,13.32,597390,430071,340064,30026504,98610252392.0,378,998720.0090000001,266,0.5142,577856,6.67e+21,1235023,119460958.2,360205.8489,3015.26,0,5,3057.68
186951333,76760714510.0,12847.642,80012,13.03,555800,410973,302517,30028043,101000000000.0,337,1022458.165,275,0.5147,592791,7.85e+20,1173884,119474635.0,365315.20200000005,3057.68,0,6,3141.38
187077877,120000000000.0,12606.036,87905,13.18,518469,381202,297129,30032084,99822018827.0,356,994622.056,307,0.5145,627988,1.05e+21,1163338,119488189.3,375357.80799999996,3141.38,1,0,3118.76
187190175,92775066553.0,12816.18,85710,13.24,536535,393857,300550,30030586,99269806634.0,349,1005565.7640000001,333,0.5141,646123,8.77e+20,1180780,119501664.1,372697.0099,3118.76,1,1,3246.72
187304336,97129048063.0,12872.023000000001,86954,13.18,544671,401410,309230,30027940,100000000000.0,378,1021269.878,340,0.5145,686441,1.04e+21,1205889,119515291.5,388032.6871,3246.72,1,2,3074.84
187419400,119000000000.0,12872.733999999999,90584,13.23,553651,411521,308796,30028825,99386734077.0,377,1015366.666,296,0.5141,656379,2.69e+21,1205676,119528832.3,367532.0347,3074.84,1,3,2928.93
187532686,77826197326.0,12510.053,90688,13.04,548750,410529,298437,30025943,101000000000.0,363,996605.2332,386,0.5142,703210,9.06e+20,1183966,119542511.7,350131.6488,2928.93,1,4,2918.34
187627343,68845159278.0,12755.733,84500,13.22,522239,401040,262809,30037314,100000000000.0,322,1002890.005,301,0.5145,668493,7.45e+20,1114648,119556026.3,348905.1339,2918.34,0,5,2872.44
187731648,59461576044.0,13049.09,87651,13.26,535487,412590,265601,30037552,100000000000.0,327,1026558.6240000001,307,0.5147,631849,7.44e+20,1115296,119569547.3,343456.3504,2872.44,0,6,2931.12
187846508,65878165715.0,12988.535,88983,13.22,539107,409427,275166,30035668,99722263943.0,354,1022997.49,388,0.5147,616364,8.99e+20,1147522,119583076.4,350512.3469,2931.12,1,0,3185.81
187953809,80874247205.0,12914.576000000001,92114,13.11,534962,397645,288497,30036808,101000000000.0,359,1028233.455,341,0.5149,647964,1.8e+21,1192633,119596753.3,381012.5328,3185.81,1,1,3124.33
188047565,85651527834.0,12746.018999999998,95439,13.35,507467,373454,280875,30040087,98962084941.0,338,995487.6767,313,0.5139,612602,1.16e+21,1194693,119610168.5,373701.6377,3124.33,1,2,2894.42
188145194,77359572225.0,12743.997,99673,13.18,500923,368976,277205,30035429,100000000000.0,348,1006539.7270000001,268,0.5151,622837,9.19e+20,1141997,119623739.5,346241.344,2894.42,1,3,2780.72
188231543,99672209984.0,12782.937,98783,13.26,467529,336834,273480,30039239,99200040530.0,397,1008283.7490000001,302,0.5145,582955,7.34e+20,1252754,119637276.8,332677.7683,2780.72,1,4,2764.5
188322979,78329414509.0,12704.333999999999,101752,13.36,491877,365736,268707,30044581,99086540782.0,358,994731.7072,242,0.5148,546478,1.17e+21,1150162,119650724.7,330774.4283,2764.5,0,5,2622.7
188412137,71638077716.0,12649.03,102349,13.09,511354,379659,271785,30044046,101000000000.0,381,1010019.203,240,0.5145,566770,1.51e+21,1343869,119664439.0,313843.9241,2622.7,0,6,2570.15
188497591,93449422300.0,12924.601,119118,13.3,468994,342111,269543,30039095,99458416983.0,349,1014670.947,293,0.5146,529533,7.86e+20,1134349,119677925.8,307590.2209,2570.15,1,0,2638.81
188587422,88855949080.0,12663.098999999998,100337,13.19,481211,352031,277652,30040034,99922748791.0,333,996046.5009999999,391,0.5147,598704,9.41e+20,1129213,119691438.8,315842.9657,2638.81,1,1,2580.97
188683243,96963987483.0,12693.257,98862,13.15,505443,368958,292319,30044001,100000000000.0,354,1005029.7509999999,386,0.5142,567859,2.47e+21,1147632,119705039.0,308955.1144,2580.97,1,2,2597.94
188780842,91585153455.0,12647.4,95330,13.12,513537,380113,296882,30040176,100000000000.0,389,1006229.4609999999,305,0.5135,780246,9.64e+20,1181182,119718694.0,311021.984,2597.94,1,3,2769.0
188881767,68352032145.0,12792.611,98881,13.28,520622,390551,276866,30041553,99365667968.0,340,1002383.963,296,0.5144,582606,1.17e+21,1137898,119732152.5,331538.3304,2769.0,1,4,2780.32
188979995,55689206304.0,12634.277,93370,13.14,554941,420143,280099,30046888,99952445402.0,386,1001090.99,286,0.515,575406,1.31e+21,1167802,119745754.9,332931.5173,2780.32,0,5,2617.32
189072798,46808949175.0,12976.518,90823,13.15,516988,390809,262152,30040707,100000000000.0,344,1026106.115,293,0.5147,591296,6.68e+20,1125065,119759336.7,313448.507,2617.32,0,6,2919.85
189163507,74184332108.0,12711.13,89599,13.29,501026,370711,277580,30037347,99340469987.0,367,999088.94,346,0.5148,631816,8.74e+20,1108112,119772835.8,349718.7147,2919.85,1,0,2976.59
189262796,61807690726.0,12802.375,90398,13.12,530677,393065,298115,30047578,100000000000.0,338,1012484.1290000001,381,0.5138,680634,7.29e+20,1161564,119786425.2,356555.0754,2976.59,1,1,2948.63
189367786,57233821035.0,12905.12,95788,13.31,549607,415130,288247,30042355,98933121163.0,353,1009258.0290000001,456,0.5142,653031,7.05e+20,1191369,119799858.3,353245.4561,2948.63,1,2,2833.71
189473399,51820526521.0,12616.677,95379,13.24,539968,408198,282439,30040822,99736545706.0,364,995169.5983,353,0.5147,653668,7.37e+20,1167187,119813406.8,339516.4489,2833.71,1,3,2622.51
189568848,50027808157.0,12731.038,86093,13.14,532696,400390,280033,30038467,100000000000.0,403,1016567.516,394,0.5143,671932,6.61e+20,1167450,119827112.2,314247.8001,2622.51,1,4,2666.18
189657081,39105900797.0,12569.472,79961,13.35,505916,381553,255015,30040053,98482683212.0,380,982862.8434,300,0.5142,630254,5.82e+20,1077981,119840537.5,319516.4442,2666.18,0,5,2552.58
189754960,51787695696.0,12614.042,81129,13.25,527818,400111,272620,30036668,99299521110.0,377,992479.8265,287,0.5149,625267,6.24e+20,1123245,119854049.5,305937.0498,2552.58,0,6,2496.67
189858744,44752346436.0,12227.737,85379,13.19,540276,402114,295663,30039670,99500363367.0,416,971142.7319,363,0.5139,686854,8.69e+20,1174568,119867678.0,299270.0357,2496.67,1,0,2579.18
189967762,49331425559.0,12592.454,87321,13.33,595069,463263,283439,30040082,98752843082.0,420,992821.6898,463,0.5143,732145,1.44e+21,1195626,119881207.8,309195.2135,2579.18,1,1,2733.05
190066147,40816198152.0,12408.323999999999,87458,13.08,569226,442377,275890,30044147,101000000000.0,390,990655.3459999999,390,0.5142,750764,5.96e+20,1178322,119894915.7,327678.7992,2733.05,1,2,2608.64
190162462,36484913763.0,12811.888,86477,13.12,634228,515247,258688,30036211,100000000000.0,379,1017091.9,372,0.5143,792769,6.4e+20,1229591,119908545.6,312798.2284,2608.64,1,3,2557.57
190252693,35326134376.0,12741.62,89831,13.38,523912,402426,260161,30041352,97910888957.0,384,990277.5195,422,0.5148,665069,6.18e+20,1119334,119921891.8,306708.6329,2557.57,1,4,2569.87
190352399,26293915463.0,12966.44,85189,13.05,537276,414792,262741,30043928,101000000000.0,420,1039866.495,365,0.5144,640227,5.08e+20,1120627,119935656.1,308219.0445,2569.87,0,5,2516.83
190438534,41621884402.0,12770.475,86475,13.41,495372,378537,245400,30040545,97791785234.0,390,992815.7181,335,0.5145,633387,1.1e+21,1041827,119948992.7,301891.2233,2516.83,0,6,2591.45
190532115,35171107807.0,12690.556,88668,13.1,505326,380853,264030,30041280,99864155336.0,417,1009809.8759999999,444,0.5147,691153,6.44e+20,1097913,119962647.3,310877.2023,2591.45,1,0,2619.61
190631024,40481002846.0,12613.024,88738,13.25,575665,448355,278348,30042956,98984054418.0,392,992253.7388,462,0.5144,715158,6.03e+20,1190207,119976147.3,314290.7152,2619.61,1,1,2775.15
190729317,43774422429.0,12766.3,88594,13.27,629493,506926,270320,30048087,98805170056.0,373,999435.7911,412,0.5145,773612,6.86e+20,1236011,119989589.6,332989.1096,2775.15,1,2,2816.26
190831658,77108651531.0,12721.151000000002,82967,13.24,524255,391956,290857,30043155,99184588781.0,391,1003704.734,387,0.5138,737268,1.64e+21,1174532,120003133.0,337960.0234,2816.26,1,3,2941.32
190934776,72594322453.0,12770.068000000001,83297,13.19,639040,515454,277125,30042422,99161213375.0,413,1009633.5179999999,356,0.5143,714131,1.79e+21,1265944,120016695.8,353007.5078,2941.32,1,4,2952.64
191027616,33680173978.0,13015.438999999998,80792,13.17,543006,414434,269302,30036670,99571956146.0,366,1026622.843,401,0.514,762478,5.41e+20,1127607,120030242.0,354406.0936,2952.64,0,5,2861.26
191119471,29275876248.0,12761.284,87036,13.19,527636,404591,255803,30039671,99275340974.0,355,1001554.0290000001,379,0.5143,679321,6.05e+20,1119066,120043723.9,343476.3055,2861.26,0,6,2895.01
191209617,37355945670.0,13050.287,86140,13.22,563008,440463,259166,30037015,99013394578.0,353,1021064.089,459,0.5145,696934,6.03e+20,1162829,120057163.0,347566.6874,2895.01,1,0,2970.47
191302982,46983693447.0,12798.562,87875,13.17,603744,476497,272649,30043577,99613314092.0,349,1006553.6009999999,469,0.5144,685489,7.58e+20,1220571,120070671.5,356666.3277,2970.47,1,1,3032.98
191399845,40602858000.0,12913.358,89310,13.16,553306,420746,277832,30046954,99612247935.0,390,1020812.92,395,0.5148,712099,5.75e+20,1164437,120084241.2,364213.1017,3032.98,1,2,3112.85
191497905,53355636800.0,12830.633999999998,86000,13.19,536643,401425,287814,30041918,99189946100.0,382,1010709.443,456,0.514,703570,6.86e+20,1151969,120097763.3,373846.3224,3112.85,1,3,3104.04
191589176,48970434712.0,13143.57,85761,13.19,531954,398010,284554,30040305,99272958912.0,416,1040532.6359999999,422,0.5144,686744,5.95e+20,1146814,120111346.3,372830.4233,3104.04,1,4,3146.36
191678885,34689925385.0,12874.274,80067,13.23,540396,413528,266814,30038434,98940976696.0,367,1009378.8740000001,319,0.5141,705778,4.91e+20,1123878,120124808.0,377955.8908,3146.36,0,5,3296.46
191773578,55419043357.0,12841.989,82096,13.25,532179,398723,275746,30039531,98910506611.0,363,1004469.4609999999,278,0.5149,689306,2.17e+21,1122675,120138243.9,396030.9155,3296.46,0,6,3334.29
191876059,82452707160.0,13061.657,83028,13.11,548618,403733,307144,30037429,99771668305.0,378,1034199.059,420,0.5139,832533,2.35e+21,1218023,120151838.8,400621.0745,3334.29,1,0,3402.62
191983236,50438131665.0,12988.502,82976,13.16,554500,405507,309749,30034963,99645982279.0,397,1029609.4079999999,434,0.5142,837006,8.67e+20,1199899,120165446.3,408877.351,3402.62,1,1,3385.11
192081225,56313897422.0,13212.702,83748,13.32,522805,388945,287482,30039271,98721281918.0,395,1038206.392,522,0.514,796408,6.84e+20,1152200,120178929.3,406818.8953,3385.11,1,2,3282.78
192187686,55283697798.0,12959.499,85720,13.28,528779,389697,302042,30039327,99115196999.0,364,1016660.667,441,0.5144,756975,7.12e+20,1167121,120192403.5,394565.2185,3282.78,1,3,3455.72
192287213,68577599578.0,13143.768,87026,13.19,508132,373504,296663,30037698,99346344122.0,399,1039027.067,367,0.5143,759053,7.6e+20,1159493,120205969.2,415398.1719,3455.72,1,4,3444.68
192381889,62407665341.0,13097.528999999999,89484,13.39,480916,350519,280757,30038061,98039013271.0,350,1016726.003,309,0.5134,786152,1.46e+21,1094668,120219305.1,414117.0359,3444.68,0,5,3522.49
192470902,55065336602.0,13081.063,92115,13.21,465606,335028,272647,30035266,99282411787.0,372,1029225.328,321,0.5144,710206,1.07e+21,1060779,120232816.6,423518.8941,3522.49,0,6,3520.15
192561866,68717823808.0,13079.683,91131,13.39,462748,329607,276899,30036653,97781137244.0,370,1013221.2779999999,421,0.5149,691473,7.89e+20,1105170,120246117.2,423284.3695,3520.15,1,0,3406.48
192650174,96816494014.0,13099.127,89603,13.15,479388,344343,284020,30038449,99459066254.0,379,1033223.975,419,0.5145,678475,3.16e+21,1087129,120259663.7,409662.1391,3406.48,1,1,3168.91
192739041,62788787351.0,13111.588,94644,13.2,486317,352261,284712,30035585,99139016543.0,380,1031627.022,412,0.5143,692537,7.48e+20,1127174,120273169.4,381134.8493,3168.91,1,2,3229.28
192825433,75351242378.0,13243.683,102101,13.22,481772,347428,288099,30044706,99243188810.0,363,1040027.667,404,0.5144,604188,1.48e+21,1127793,120286656.1,388439.2928,3229.28,1,3,3192.92
192913506,59575919037.0,13264.701000000001,100610,13.39,470234,341048,280136,30038003,97858557778.0,422,1037840.053,431,0.514,592971,6.55e+20,1104419,120300080.5,384108.5329,3192.92,1,4,3259.62
193001854,38308158477.0,13128.873,92218,13.19,502188,371247,269370,30032540,99357632703.0,327,1026604.933,372,0.5146,628707,4.96e+20,1085399,120313516.7,392176.3452,3259.62,0,5,3202.89
193088141,47810675357.0,13128.145,97367,13.26,501226,373621,271807,30035048,98912391764.0,379,1030194.69,347,0.5145,560568,1.22e+21,1104239,120326992.1,385394.1197,3202.89,0,6,2979.52
193177362,49652220938.0,13420.821000000002,93680,13.17,485694,358997,269381,30040882,99678938012.0,380,1060462.33,412,0.5147,680649,6.6e+20,1113264,120340560.3,358557.1064,2979.52,1,0,3028.77
193269007,50425290071.0,13007.937,92833,13.21,472507,346346,268548,30036244,99574973446.0,361,1024826.673,515,0.5143,629641,6.29e+20,1112524,120354090.4,364524.8584,3028.77,1,1,3118.5
193349737,50926241086.0,13277.812,92827,13.44,452235,327025,262737,30031034,97411964635.0,398,1031181.953,514,0.5139,608653,6.27e+20,1067983,120367417.5,375365.7916,3118.5,1,2,3021.76
193429069,53368293835.0,13221.153999999999,92980,13.22,493926,374031,258225,30043878,99046431612.0,382,1039023.575,542,0.5145,604939,7.31e+20,1117285,120380906.2,363762.20700000005,3021.76,1,3,3041.21
193514808,43144386684.0,13122.149,88832,13.24,487015,364213,263680,30031028,99114148066.0,371,1031546.675,524,0.514,628799,5e+20,1110994,120394407.6,366144.6763,3041.21,1,4,3060.28
193594644,38595586042.0,13087.979,87808,13.31,482581,363448,253620,30038586,99041056691.0,341,1021740.942,453,0.5149,567258,1.05e+21,1059286,120407817.9,368481.63700000005,3060.28,0,5,2988.4
193673067,32925135938.0,13456.498,91637,13.16,466386,348184,241825,30033753,99440102539.0,371,1059387.71,463,0.5148,624039,7.18e+20,1043251,120421334.6,359867.1163,2988.4,0,6,3056.2
193760104,40280573508.0,13592.948,92883,13.38,488646,362828,267322,30023574,98097275103.0,410,1063522.3020000001,474,0.5145,674036,6.3e+20,1103439,120434758.5,368072.7088,3056.2,1,0,3102.52
193847687,44424544153.0,13526.75,92499,13.27,590677,458932,280056,30012994,99084068724.0,341,1056777.3329999999,507,0.5151,599814,6.83e+20,1214496,120448179.8,373692.8867,3102.52,1,1,3077.74
193933172,71905804866.0,13225.3,97649,13.22,597610,470154,279672,30012452,99263808769.0,370,1039961.64,569,0.5149,585563,8.85e+20,1241534,120461685.4,370749.7476,3077.74,1,2,2984.24
194019626,65083468948.0,13491.123,91286,13.45,485973,354136,285799,30010429,97053544703.0,342,1035568.588,454,0.5142,596711,6.7e+20,1119925,120474874.5,359525.9396,2984.24,1,3,2963.17
194115410,61133071452.0,13417.038,94384,13.23,512163,380493,294257,30007988,98975211245.0,331,1047429.661,520,0.5142,626712,1.08e+21,1144822,120488290.5,357027.2877,2963.17,1,4,2933.65
194199904,35929743755.0,13653.053999999998,90137,13.33,476678,357498,257089,30007603,98323964764.0,344,1061114.092,343,0.5143,587157,4.65e+20,1051478,120501642.0,353509.64200000005,2933.65,0,5,2922.37
194286712,35954621598.0,13607.303,95809,13.3,490925,376103,253443,30006776,98465986133.0,355,1059605.74,377,0.5149,577637,5.28e+20,1071778,120515019.2,352189.4765,2922.37,0,6,3006.45
194380450,57799804673.0,13583.396,95000,13.35,498262,372006,282900,30004532,97902644367.0,382,1057115.179,395,0.5145,641078,7.42e+20,1149227,120528379.0,362362.5451,3006.45,1,0,2809.6
194476752,50687227347.0,13315.27,89905,13.39,503089,371083,288612,30005839,97658484485.0,362,1029775.8520000001,433,0.515,635883,5.63e+20,1125250,120541661.7,338673.8526,2809.6,1,1,2889.72
194581885,57662562102.0,13204.4,97534,13.3,513203,381069,303700,30002471,98335246396.0,372,1032052.198,488,0.5136,596398,9.28e+20,1161504,120555083.4,348370.4356,2889.72,1,2,2936.49
194672855,57139757124.0,13348.833999999999,90735,13.34,511146,382199,291876,30003647,98039520755.0,382,1039787.64,426,0.5147,639161,9.17e+20,1155514,120568458.0,354048.0713,2936.49,1,3,2817.23
194762729,54690459685.0,13317.627,88751,13.25,502569,376251,290326,30004213,98434881764.0,374,1040439.578,375,0.5145,704970,8.06e+20,1168081,120581874.2,339706.8733,2817.23,1,4,2727.87
194858512,52545474977.0,13622.983,85276,13.34,505604,392341,286271,30004397,98153074828.0,402,1064295.5729999999,289,0.5153,702661,6.49e+20,1211671,120595284.0,328968.2575,2727.87,0,5,2826.04
194930328,475000000000.0,13826.536,87744,13.31,464873,337909,289415,30002888,98510792669.0,381,1082118.498,205,0.5146,530086,1e+22,1154787,120608718.8,340845.0638,2826.04,0,6,2856.12
195011022,72043698182.0,13770.496000000001,86346,13.33,452847,325750,270152,30000873,98180337177.0,344,1068169.72,259,0.5147,554661,7.02e+20,1112065,120622045.6,344511.0369,2856.12,1,0,2780.63
195093568,64105364670.0,14016.417,90305,13.38,447713,320701,265172,29999070,97777976434.0,348,1084487.794,462,0.5143,503488,5.53e+20,1077506,120635336.3,335442.2353,2780.63,1,1,2940.31
195184242,53083855495.0,13930.671,90235,13.56,488475,361110,278044,29999391,96683775665.0,345,1064632.173,430,0.515,599509,6.29e+20,1102254,120648467.9,354743.8967,2940.31,1,2,2747.28
195282035,68692339576.0,13856.711000000001,92949,13.5,536403,402636,302257,30005354,97083472030.0,341,1064272.39,393,0.514,621846,1.35e+21,1187804,120661660.2,331491.3659,2747.28,1,3,2692.08
195379412,55173751622.0,13807.786,92361,13.44,492912,364293,291881,30001154,97201691297.0,332,1060674.495,420,0.5139,563743,1.49e+21,1116562,120674862.2,324866.3831,2692.08,1,4,2635.19
195467056,35194249139.0,13769.177,83277,13.44,475829,356510,259783,30000595,96599994965.0,398,1060736.561,340,0.5145,580987,4e+20,1051489,120688084.1,318036.0323,2635.19,0,5,2519.08
195569645,29478186084.0,13983.282,79985,13.31,504810,382029,269830,30002814,97690614472.0,371,1084999.068,338,0.5141,714687,4.97e+20,1087198,120701414.3,304056.5187,2519.08,0,6,2230.95
195668781,66651018430.0,14432.726,91599,13.66,511979,379250,296442,30000353,95680347070.0,384,1098991.913,295,0.5148,732964,9.7e+20,1158340,120714486.3,269307.9832,2230.95,1,0,2341.58
195781194,61542478232.0,14000.854,98301,13.59,523716,391212,315479,30000637,95488713295.0,439,1077125.865,409,0.5127,744959,1.04e+21,1202934,120727680.0,282693.5209,2341.58,1,1,2077.83
195874959,147000000000.0,14344.721000000001,99989,13.39,479456,336448,289888,30000432,97702640687.0,384,1116032.557,178,0.5138,880652,2.11e+21,1210708,120741033.0,250879.3405,2077.83,1,2,1952.81
195974762,214000000000.0,14199.722,98964,13.62,619507,459857,311488,30002373,95283705200.0,393,1081578.324,185,0.5132,876788,2.69e+21,1327755,120754106.0,235809.8258,1952.81,1,3,2006.51
196076635,80809731378.0,14459.991000000002,88511,13.32,641750,488778,315073,30001696,98031701993.0,365,1126674.27,307,0.5132,795873,9.31e+20,1342405,120767489.6,242321.1755,2006.51,1,4,2054.03
